3.13814,0.07484
3.14478,0.07588
3.15141,0.07771
3.15804,0.07995
3.16468,0.08221
3.17131,0.08469
3.17795,0.08657
3.18458,0.08818
3.19122,0.09025
3.19785,0.09213
3.20449,0.09376
3.21113,0.09591
3.21776,0.09855
3.2244,0.10154
3.23104,0.10453
3.23768,0.10739
3.24432,0.10999
3.25096,0.11261
3.2576,0.11492
3.26424,0.11582
3.27088,0.11717
3.27752,0.11991
3.28416,0.12331
3.2908,0.12636
3.29744,0.12941
3.30408,0.13261
3.31073,0.13528
3.31737,0.13771
3.32401,0.1399
3.33066,0.14238
3.3373,0.14551
3.34395,0.14876
3.35059,0.15121
3.35724,0.15362
3.36388,0.15669
3.37053,0.1606
3.37717,0.16315
3.38382,0.16603
3.39047,0.16879
3.39712,0.17124
3.40376,0.17328
3.41041,0.17577
3.41706,0.17878
3.42371,0.18137
3.43036,0.18392
3.43701,0.18662
3.44366,0.18831
3.45031,0.18988
3.45696,0.19302
3.46361,0.19596
3.47026,0.19827
3.47692,0.20076
3.48357,0.20423
3.49022,0.20725
3.49687,0.2092
3.50353,0.21186
3.51018,0.2157
3.51684,0.21992
3.52349,0.2239
3.53015,0.22874
3.5368,0.23412
3.54346,0.23778
3.55011,0.24227
3.55677,0.24654
3.56343,0.252
3.57008,0.25242
3.57674,0.25304
3.5834,0.25556
3.59006,0.25883
3.59672,0.25966
3.60338,0.26031
3.61004,0.26226
3.6167,0.26441
3.62336,0.26465
3.63002,0.26381
3.63668,0.26711
3.64334,0.27143
3.65,0.27266
3.65667,0.272
3.66333,0.27365
3.66999,0.27677
3.67665,0.27779
3.68332,0.27911
3.68998,0.2814
3.69665,0.28497
3.70331,0.28513
3.70998,0.28223
3.71664,0.28226
3.72331,0.28599
3.72998,0.28751
3.73664,0.28423
3.74331,0.28183
3.74998,0.284
3.75665,0.28631
3.76331,0.28383
3.76998,0.28178
3.77665,0.28361
3.78332,0.28676
3.78999,0.28453
3.79666,0.27966
3.80333,0.27829
3.81,0.28068
3.81667,0.28144
3.82335,0.2789
3.83002,0.27689
3.83669,0.2784
3.84336,0.28056
3.85004,0.27901
3.85671,0.27503
3.86339,0.27382
3.87006,0.27697
3.87673,0.28046
3.88341,0.28213
3.89008,0.28302
3.89676,0.28659
3.90344,0.29508
3.91011,0.30234
3.91679,NaN
3.92347,NaN
3.93015,NaN
3.93682,NaN
